0.1, 0.9897426, 0.010057333076, 0.00020114666152 
0.2, 0.98948379155432, 0.0101149271841691, 0.000403445205203382 
0.3, 0.989223569085281, 0.0101727826741099, 0.00060690085868558 
0.4, 0.988961927019286, 0.0102308998842977, 0.000811518856371533 
0.5, 0.988698859787204, 0.010289279141917, 0.00101730443920987 
0.6, 0.988434361824757, 0.0103479207626978, 0.00122426285446383 
0.7, 0.988168427572919, 0.0104068250507507, 0.00143239935547884 
0.8, 0.987901051478312, 0.0104659922984006, 0.00164171920144685 
0.9, 0.987632227993607, 0.0105254227860202, 0.00185222765716726 
1, 0.987361951577932, 0.0105851167818627, 0.00206392999280451 
1.1, 0.987090216697283, 0.0106450745418928, 0.00227683148364237 
1.2, 0.986817017824939, 0.0107052963096178, 0.00249093740983472 
1.3, 0.98654234944188, 0.0107657823159172, 0.00270625305615307 
1.4, 0.986266206037212, 0.0108265327788722, 0.00292278371173051 
1.5, 0.985988582108595, 0.0108875479035933, 0.00314053466980238 
1.6, 0.985709472162672, 0.0109488278820486, 0.00335951122744335 
1.7, 0.98542887071551, 0.0110103728928897, 0.00357971868530114 
1.8, 0.985146772293034, 0.0110721831012784, 0.00380116234732671 
1.9, 0.984863171431478, 0.0111342586587115, 0.00402384752050094 
2, 0.98457806267783, 0.0111965997028455, 0.00424777951455785 
2.1, 0.984291440590285, 0.0112592063573205, 0.00447296364170426 
2.2, 0.984003299738706, 0.0113220787315832, 0.00469940521633593 
2.3, 0.98371363470508, 0.0113852169207096, 0.00492710955475012 
2.4, 0.983422440083987, 0.0114486210052267, 0.00515608197485465 
2.5, 0.983129710483068, 0.0115122910509339, 0.00538632779587333 
2.6, 0.982835440523503, 0.0115762271087237, 0.0056178523380478 
2.7, 0.982539624840483, 0.0116404292144015, 0.00585066092233583 
2.8, 0.982242258083697, 0.0117048973885055, 0.00608475887010594 
2.9, 0.981943334917817, 0.0117696316361255, 0.00632015150282845 
3, 0.981642850022989, 0.0118346319467211, 0.00655684414176288 
3.1, 0.981340798095327, 0.0118998982939405, 0.00679484210764169 
3.2, 0.981037173847413, 0.011965430635437, 0.00703415072035043 
3.3, 0.980731972008797, 0.012031228912687, 0.00727477529860417 
3.4, 0.980425187326509, 0.0120972930508059, 0.00751672115962028 
3.5, 0.980116814565566, 0.0121636229583652, 0.00775999361878759 
3.6, 0.979806848509491, 0.0122302185272075, 0.00800459798933174 
3.7, 0.979495283960826, 0.0122970796322628, 0.008250539581977 
3.8, 0.979182115741662, 0.0123642061313634, 0.00849782370460426 
3.9, 0.978867338694164, 0.0124315978650589, 0.00874645566190544 
4, 0.978550947681099, 0.0124992546564308, 0.00899644075503406 
4.1, 0.978232937586375, 0.0125671763109074, 0.00924778428125221 
4.2, 0.977913303315581, 0.0126353626160775, 0.00950049153357376 
4.3, 0.977592039796524, 0.0127038133415049, 0.00975456780040385 
4.4, 0.977269141979784, 0.012772528238542, 0.0100100183651747 
4.5, 0.976944604839256, 0.012841507040144, 0.0102668485059776 
4.6, 0.976618423372714, 0.0129107494606823, 0.0105250634951912 
4.7, 0.976290592602359, 0.0129802551957583, 0.0107846685991064 
4.8, 0.975961107575392, 0.0130500239220172, 0.0110456690775467 
4.9, 0.975629963364571, 0.0131200552969614, 0.011308070183486 
5, 0.975297155068784, 0.0131903489587644, 0.0115718771626612 
5.1, 0.974962677813624, 0.0132609045260846, 0.0118370952531829 
5.2, 0.974626526751963, 0.0133317215978789, 0.0121037296851405 
5.3, 0.974288697064532, 0.0134027997532172, 0.0123717856802049 
5.4, 0.973949183960509, 0.0134741385510961, 0.0126412684512268 
5.5, 0.973607982678102, 0.0135457375302537, 0.0129121832018319 
5.6, 0.973265088485144, 0.013617596208984, 0.0131845351260115 
5.7, 0.972920496679682, 0.0136897140849523, 0.0134583294077106 
5.8, 0.972574202590582, 0.0137620906350097, 0.0137335712204108 
5.9, 0.972226201578124, 0.0138347253150096, 0.014010265726711 
5.99999999999999, 0.971876489034608, 0.0139076175596231, 0.0142884180779034 
6.09999999999999, 0.971525060384967, 0.0139807667821556, 0.0145680334135465 
6.19999999999999, 0.971171911087368, 0.0140541723743642, 0.0148491168610338 
6.29999999999999, 0.970817036633835, 0.0141278337062742, 0.0151316735351593 
6.39999999999999, 0.970460432550863, 0.0142017501259983, 0.0154157085376793 
6.49999999999999, 0.970102094400036, 0.0142759209595541, 0.0157012269568704 
6.59999999999999, 0.969742017778655, 0.0143503455106842, 0.015988233867084 
6.69999999999999, 0.96938019832036, 0.0144250230606754, 0.0162767343282975 
6.79999999999999, 0.969016631695761, 0.01449995286818, 0.0165667333856611 
6.89999999999999, 0.968651313613071, 0.0145751341690368, 0.0168582360690419 
6.99999999999999, 0.968284239818739, 0.0146505661760932, 0.0171512473925637 
7.09999999999999, 0.967915406098088, 0.0147262480790287, 0.0174457723541443 
7.19999999999999, 0.967544808275956, 0.0148021790441786, 0.0177418159350279 
7.29999999999999, 0.967172442217336, 0.0148783582143587, 0.0180393830993151 
